Date,Time,Theater,Film,Runtime,isAlmostSoldOut,posterDynamic
05/13/2025,7:00PM,AMC Alderwood Mall 16,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,7:00PM,AMC Alderwood Mall 16,Shadow Force,104,False,https://amc-theatres-res.cloudinary.com/v1746716900/amc-cdn/production/2/movies/79600/79568/PosterDynamic/171291.png
05/13/2025,7:00PM,AMC Alderwood Mall 16,Wolf Children 4K,117,False,https://amc-theatres-res.cloudinary.com/v1745613965/amc-cdn/production/2/movies/79900/79882/PosterDynamic/171131.jpg
05/13/2025,7:00PM,AMC Alderwood Mall 16,Watch the Skies,115,False,https://amc-theatres-res.cloudinary.com/v1744318516/amc-cdn/production/2/movies/79500/79500/PosterDynamic/170727.jpg
05/13/2025,7:00PM,AMC Alderwood Mall 16,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,7:15PM,AMC Alderwood Mall 16,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,7:15PM,AMC Alderwood Mall 16,The Ancestral Home / Nha Gia Tien,117,False,https://amc-theatres-res.cloudinary.com/v1745337643/amc-cdn/production/2/movies/80100/80067/PosterDynamic/170965.png
05/13/2025,7:20PM,AMC Alderwood Mall 16,The Accountant 2,124,False,https://amc-theatres-res.cloudinary.com/v1741208792/amc-cdn/production/2/movies/77800/77835/PosterDynamic/169986.jpg
05/13/2025,7:30PM,AMC Alderwood Mall 16,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,8:00PM,AMC Alderwood Mall 16,Clown in a Cornfield,96,False,https://amc-theatres-res.cloudinary.com/v1744654820/amc-cdn/production/2/movies/78900/78915/PosterDynamic/170835.jpg
05/13/2025,8:00PM,AMC Alderwood Mall 16,Warfare,95,False,https://amc-theatres-res.cloudinary.com/v1743539997/amc-cdn/production/2/movies/79300/79300/PosterDynamic/170334.jpg
05/13/2025,9:00PM,AMC Alderwood Mall 16,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,9:00PM,AMC Alderwood Mall 16,Fight or Flight,101,False,https://amc-theatres-res.cloudinary.com/v1743106184/amc-cdn/production/2/movies/79300/79347/PosterDynamic/170278.jpg
05/13/2025,9:30PM,AMC Alderwood Mall 16,Juliet & Romeo,122,False,https://amc-theatres-res.cloudinary.com/v1744328627/amc-cdn/production/2/movies/77100/77084/PosterDynamic/170732.jpg
05/13/2025,9:30PM,AMC Alderwood Mall 16,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,9:45PM,AMC Alderwood Mall 16,Shadow Force,104,False,https://amc-theatres-res.cloudinary.com/v1746716900/amc-cdn/production/2/movies/79600/79568/PosterDynamic/171291.png
05/13/2025,10:00PM,AMC Alderwood Mall 16,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,10:00PM,AMC Alderwood Mall 16,Watch the Skies,115,False,https://amc-theatres-res.cloudinary.com/v1744318516/amc-cdn/production/2/movies/79500/79500/PosterDynamic/170727.jpg
05/13/2025,10:00PM,AMC Alderwood Mall 16,The Accountant 2,124,False,https://amc-theatres-res.cloudinary.com/v1741208792/amc-cdn/production/2/movies/77800/77835/PosterDynamic/169986.jpg
05/13/2025,10:00PM,AMC Alderwood Mall 16,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,10:00PM,AMC Alderwood Mall 16,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,10:15PM,AMC Alderwood Mall 16,Until Dawn,103,False,https://amc-theatres-res.cloudinary.com/v1740072699/amc-cdn/production/2/movies/78500/78511/PosterDynamic/169783.jpg
05/13/2025,10:30PM,AMC Alderwood Mall 16,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,10:30PM,AMC Alderwood Mall 16,Clown in a Cornfield,96,False,https://amc-theatres-res.cloudinary.com/v1744654820/amc-cdn/production/2/movies/78900/78915/PosterDynamic/170835.jpg
05/13/2025,10:30PM,AMC Alderwood Mall 16,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,10:30PM,AMC Alderwood Mall 16,Warfare,95,False,https://amc-theatres-res.cloudinary.com/v1743539997/amc-cdn/production/2/movies/79300/79300/PosterDynamic/170334.jpg
05/13/2025,10:30PM,AMC Alderwood Mall 16,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,3:00PM,AMC CLASSIC Corvallis 12,Fight or Flight,101,False,https://amc-theatres-res.cloudinary.com/v1743106184/amc-cdn/production/2/movies/79300/79347/PosterDynamic/170278.jpg
05/13/2025,3:00PM,AMC CLASSIC Corvallis 12,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,3:15PM,AMC CLASSIC Corvallis 12,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,3:45PM,AMC CLASSIC Corvallis 12,Watch the Skies,115,False,https://amc-theatres-res.cloudinary.com/v1744318516/amc-cdn/production/2/movies/79500/79500/PosterDynamic/170727.jpg
05/13/2025,4:00PM,AMC CLASSIC Corvallis 12,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,4:00PM,AMC CLASSIC Corvallis 12,Juliet & Romeo,122,False,https://amc-theatres-res.cloudinary.com/v1744328627/amc-cdn/production/2/movies/77100/77084/PosterDynamic/170732.jpg
05/13/2025,4:00PM,AMC CLASSIC Corvallis 12,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,4:30PM,AMC CLASSIC Corvallis 12,Until Dawn,103,False,https://amc-theatres-res.cloudinary.com/v1740072699/amc-cdn/production/2/movies/78500/78511/PosterDynamic/169783.jpg
05/13/2025,4:30PM,AMC CLASSIC Corvallis 12,The Accountant 2,124,False,https://amc-theatres-res.cloudinary.com/v1741208792/amc-cdn/production/2/movies/77800/77835/PosterDynamic/169986.jpg
05/13/2025,4:45PM,AMC CLASSIC Corvallis 12,Shadow Force,104,False,https://amc-theatres-res.cloudinary.com/v1746716900/amc-cdn/production/2/movies/79600/79568/PosterDynamic/171291.png
05/13/2025,4:45PM,AMC CLASSIC Corvallis 12,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,5:00PM,AMC CLASSIC Corvallis 12,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg
05/13/2025,5:30PM,AMC CLASSIC Corvallis 12,Fight or Flight,101,False,https://amc-theatres-res.cloudinary.com/v1743106184/amc-cdn/production/2/movies/79300/79347/PosterDynamic/170278.jpg
05/13/2025,6:00PM,AMC CLASSIC Corvallis 12,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,6:30PM,AMC CLASSIC Corvallis 12,Watch the Skies,115,False,https://amc-theatres-res.cloudinary.com/v1744318516/amc-cdn/production/2/movies/79500/79500/PosterDynamic/170727.jpg
05/13/2025,6:30PM,AMC CLASSIC Corvallis 12,Subham,125,False,https://amc-theatres-res.cloudinary.com/v1746375337/amc-cdn/production/2/movies/80200/80171/PosterDynamic/171226.jpg
05/13/2025,7:00PM,AMC CLASSIC Corvallis 12,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,7:00PM,AMC CLASSIC Corvallis 12,Wolf Children 4K,117,False,https://amc-theatres-res.cloudinary.com/v1745613965/amc-cdn/production/2/movies/79900/79882/PosterDynamic/171131.jpg
05/13/2025,7:00PM,AMC CLASSIC Corvallis 12,Juliet & Romeo,122,False,https://amc-theatres-res.cloudinary.com/v1744328627/amc-cdn/production/2/movies/77100/77084/PosterDynamic/170732.jpg
05/13/2025,7:15PM,AMC CLASSIC Corvallis 12,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,7:30PM,AMC CLASSIC Corvallis 12,Shadow Force,104,False,https://amc-theatres-res.cloudinary.com/v1746716900/amc-cdn/production/2/movies/79600/79568/PosterDynamic/171291.png
05/13/2025,7:30PM,AMC CLASSIC Corvallis 12,The Accountant 2,124,False,https://amc-theatres-res.cloudinary.com/v1741208792/amc-cdn/production/2/movies/77800/77835/PosterDynamic/169986.jpg
05/13/2025,7:30PM,AMC CLASSIC Corvallis 12,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,7:45PM,AMC CLASSIC Corvallis 12,Clown in a Cornfield,96,False,https://amc-theatres-res.cloudinary.com/v1744654820/amc-cdn/production/2/movies/78900/78915/PosterDynamic/170835.jpg
05/13/2025,8:00PM,AMC CLASSIC Corvallis 12,Fight or Flight,101,False,https://amc-theatres-res.cloudinary.com/v1743106184/amc-cdn/production/2/movies/79300/79347/PosterDynamic/170278.jpg
05/13/2025,9:00PM,AMC CLASSIC Corvallis 12,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,9:15PM,AMC CLASSIC Corvallis 12,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,9:30PM,AMC CLASSIC Corvallis 12,Watch the Skies,115,False,https://amc-theatres-res.cloudinary.com/v1744318516/amc-cdn/production/2/movies/79500/79500/PosterDynamic/170727.jpg
05/13/2025,9:45PM,AMC CLASSIC Corvallis 12,Until Dawn,103,False,https://amc-theatres-res.cloudinary.com/v1740072699/amc-cdn/production/2/movies/78500/78511/PosterDynamic/169783.jpg
05/13/2025,10:00PM,AMC CLASSIC Corvallis 12,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,10:00PM,AMC CLASSIC Corvallis 12,Juliet & Romeo,122,False,https://amc-theatres-res.cloudinary.com/v1744328627/amc-cdn/production/2/movies/77100/77084/PosterDynamic/170732.jpg
05/13/2025,10:15PM,AMC CLASSIC Corvallis 12,Shadow Force,104,False,https://amc-theatres-res.cloudinary.com/v1746716900/amc-cdn/production/2/movies/79600/79568/PosterDynamic/171291.png
05/13/2025,10:15PM,AMC CLASSIC Corvallis 12,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,10:15PM,AMC CLASSIC Corvallis 12,Clown in a Cornfield,96,False,https://amc-theatres-res.cloudinary.com/v1744654820/amc-cdn/production/2/movies/78900/78915/PosterDynamic/170835.jpg
05/13/2025,10:30PM,AMC CLASSIC Corvallis 12,The Accountant 2,124,False,https://amc-theatres-res.cloudinary.com/v1741208792/amc-cdn/production/2/movies/77800/77835/PosterDynamic/169986.jpg
05/13/2025,10:30PM,AMC CLASSIC Corvallis 12,Fight or Flight,101,False,https://amc-theatres-res.cloudinary.com/v1743106184/amc-cdn/production/2/movies/79300/79347/PosterDynamic/170278.jpg
05/13/2025,10:30PM,AMC CLASSIC Corvallis 12,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,12:30PM,AMC CLASSIC Kennewick 12,Juliet & Romeo,122,False,https://amc-theatres-res.cloudinary.com/v1744328627/amc-cdn/production/2/movies/77100/77084/PosterDynamic/170732.jpg
05/13/2025,12:40PM,AMC CLASSIC Kennewick 12,Subham,125,False,https://amc-theatres-res.cloudinary.com/v1746375337/amc-cdn/production/2/movies/80200/80171/PosterDynamic/171226.jpg
05/13/2025,12:45PM,AMC CLASSIC Kennewick 12,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,12:45PM,AMC CLASSIC Kennewick 12,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,1:05PM,AMC CLASSIC Kennewick 12,The Accountant 2,124,False,https://amc-theatres-res.cloudinary.com/v1741208792/amc-cdn/production/2/movies/77800/77835/PosterDynamic/169986.jpg
05/13/2025,1:30PM,AMC CLASSIC Kennewick 12,Shadow Force,104,False,https://amc-theatres-res.cloudinary.com/v1746716900/amc-cdn/production/2/movies/79600/79568/PosterDynamic/171291.png
05/13/2025,1:30PM,AMC CLASSIC Kennewick 12,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,1:45PM,AMC CLASSIC Kennewick 12,Fight or Flight,101,False,https://amc-theatres-res.cloudinary.com/v1743106184/amc-cdn/production/2/movies/79300/79347/PosterDynamic/170278.jpg
05/13/2025,2:20PM,AMC CLASSIC Kennewick 12,Clown in a Cornfield,96,False,https://amc-theatres-res.cloudinary.com/v1744654820/amc-cdn/production/2/movies/78900/78915/PosterDynamic/170835.jpg
05/13/2025,2:25PM,AMC CLASSIC Kennewick 12,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,2:30PM,AMC CLASSIC Kennewick 12,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,3:00PM,AMC CLASSIC Kennewick 12,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg
05/13/2025,3:30PM,AMC CLASSIC Kennewick 12,Juliet & Romeo,122,False,https://amc-theatres-res.cloudinary.com/v1744328627/amc-cdn/production/2/movies/77100/77084/PosterDynamic/170732.jpg
05/13/2025,3:35PM,AMC CLASSIC Kennewick 12,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,3:55PM,AMC CLASSIC Kennewick 12,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,4:00PM,AMC CLASSIC Kennewick 12,Subham,125,False,https://amc-theatres-res.cloudinary.com/v1746375337/amc-cdn/production/2/movies/80200/80171/PosterDynamic/171226.jpg
05/13/2025,4:10PM,AMC CLASSIC Kennewick 12,The Accountant 2,124,False,https://amc-theatres-res.cloudinary.com/v1741208792/amc-cdn/production/2/movies/77800/77835/PosterDynamic/169986.jpg
05/13/2025,4:15PM,AMC CLASSIC Kennewick 12,Shadow Force,104,False,https://amc-theatres-res.cloudinary.com/v1746716900/amc-cdn/production/2/movies/79600/79568/PosterDynamic/171291.png
05/13/2025,4:15PM,AMC CLASSIC Kennewick 12,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,4:40PM,AMC CLASSIC Kennewick 12,Fight or Flight,101,False,https://amc-theatres-res.cloudinary.com/v1743106184/amc-cdn/production/2/movies/79300/79347/PosterDynamic/170278.jpg
05/13/2025,5:00PM,AMC CLASSIC Kennewick 12,Clown in a Cornfield,96,False,https://amc-theatres-res.cloudinary.com/v1744654820/amc-cdn/production/2/movies/78900/78915/PosterDynamic/170835.jpg
05/13/2025,5:45PM,AMC CLASSIC Kennewick 12,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,5:45PM,AMC CLASSIC Kennewick 12,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,6:05PM,AMC CLASSIC Kennewick 12,Until Dawn,103,False,https://amc-theatres-res.cloudinary.com/v1740072699/amc-cdn/production/2/movies/78500/78511/PosterDynamic/169783.jpg
05/13/2025,6:20PM,AMC CLASSIC Kennewick 12,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,6:30PM,AMC CLASSIC Kennewick 12,Juliet & Romeo,122,False,https://amc-theatres-res.cloudinary.com/v1744328627/amc-cdn/production/2/movies/77100/77084/PosterDynamic/170732.jpg
05/13/2025,7:00PM,AMC CLASSIC Kennewick 12,Show Me Your Glory,120,False,https://amc-theatres-res.cloudinary.com/v1743127963/amc-cdn/production/2/movies/79800/79752/PosterDynamic/170284.png
05/13/2025,7:00PM,AMC CLASSIC Kennewick 12,Shadow Force,104,False,https://amc-theatres-res.cloudinary.com/v1746716900/amc-cdn/production/2/movies/79600/79568/PosterDynamic/171291.png
05/13/2025,7:05PM,AMC CLASSIC Kennewick 12,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,7:20PM,AMC CLASSIC Kennewick 12,Subham,125,False,https://amc-theatres-res.cloudinary.com/v1746375337/amc-cdn/production/2/movies/80200/80171/PosterDynamic/171226.jpg
05/13/2025,7:30PM,AMC CLASSIC Kennewick 12,The Accountant 2,124,False,https://amc-theatres-res.cloudinary.com/v1741208792/amc-cdn/production/2/movies/77800/77835/PosterDynamic/169986.jpg
05/13/2025,7:30PM,AMC CLASSIC Kennewick 12,Fight or Flight,101,False,https://amc-theatres-res.cloudinary.com/v1743106184/amc-cdn/production/2/movies/79300/79347/PosterDynamic/170278.jpg
05/13/2025,7:45PM,AMC CLASSIC Kennewick 12,Clown in a Cornfield,96,False,https://amc-theatres-res.cloudinary.com/v1744654820/amc-cdn/production/2/movies/78900/78915/PosterDynamic/170835.jpg
05/14/2025,2:00PM,AMC River Park Square 20,Clown in a Cornfield,96,False,https://amc-theatres-res.cloudinary.com/v1744654820/amc-cdn/production/2/movies/78900/78915/PosterDynamic/170835.jpg
05/14/2025,2:00PM,AMC River Park Square 20,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/14/2025,2:00PM,AMC River Park Square 20,Fight or Flight,101,False,https://amc-theatres-res.cloudinary.com/v1743106184/amc-cdn/production/2/movies/79300/79347/PosterDynamic/170278.jpg
05/14/2025,2:00PM,AMC River Park Square 20,The Surfer,99,False,https://amc-theatres-res.cloudinary.com/v1743520430/amc-cdn/production/2/movies/79500/79482/PosterDynamic/170330.jpg
05/14/2025,2:00PM,AMC River Park Square 20,Until Dawn,103,False,https://amc-theatres-res.cloudinary.com/v1740072699/amc-cdn/production/2/movies/78500/78511/PosterDynamic/169783.jpg
05/14/2025,2:05PM,AMC River Park Square 20,Juliet & Romeo,122,False,https://amc-theatres-res.cloudinary.com/v1744328627/amc-cdn/production/2/movies/77100/77084/PosterDynamic/170732.jpg
05/14/2025,2:05PM,AMC River Park Square 20,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg
05/14/2025,2:05PM,AMC River Park Square 20,Shadow Force,104,False,https://amc-theatres-res.cloudinary.com/v1746716900/amc-cdn/production/2/movies/79600/79568/PosterDynamic/171291.png
05/14/2025,2:05PM,AMC River Park Square 20,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/14/2025,2:10PM,AMC River Park Square 20,The Accountant 2,124,False,https://amc-theatres-res.cloudinary.com/v1741208792/amc-cdn/production/2/movies/77800/77835/PosterDynamic/169986.jpg
05/14/2025,2:15PM,AMC River Park Square 20,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/14/2025,3:00PM,AMC River Park Square 20,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/14/2025,3:20PM,AMC River Park Square 20,Warfare,95,False,https://amc-theatres-res.cloudinary.com/v1743539997/amc-cdn/production/2/movies/79300/79300/PosterDynamic/170334.jpg
05/14/2025,3:30PM,AMC River Park Square 20,Watch the Skies,115,False,https://amc-theatres-res.cloudinary.com/v1744318516/amc-cdn/production/2/movies/79500/79500/PosterDynamic/170727.jpg
05/14/2025,3:40PM,AMC River Park Square 20,The King of Kings,110,False,https://amc-theatres-res.cloudinary.com/v1744303532/amc-cdn/production/2/movies/75500/75530/PosterDynamic/170724.jpg
05/14/2025,3:45PM,AMC River Park Square 20,Words of War,117,False,https://amc-theatres-res.cloudinary.com/v1746375543/amc-cdn/production/2/movies/80000/79956/PosterDynamic/171227.jpg
05/14/2025,3:45PM,AMC River Park Square 20,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/14/2025,3:50PM,AMC River Park Square 20,The Amateur,123,False,https://amc-theatres-res.cloudinary.com/v1742228321/amc-cdn/production/2/movies/73900/73876/PosterDynamic/170152.jpg
05/14/2025,4:00PM,AMC River Park Square 20,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/14/2025,4:25PM,AMC River Park Square 20,Shadow Force,104,False,https://amc-theatres-res.cloudinary.com/v1746716900/amc-cdn/production/2/movies/79600/79568/PosterDynamic/171291.png
05/14/2025,4:30PM,AMC River Park Square 20,The Surfer,99,False,https://amc-theatres-res.cloudinary.com/v1743520430/amc-cdn/production/2/movies/79500/79482/PosterDynamic/170330.jpg
05/14/2025,4:35PM,AMC River Park Square 20,Becoming Led Zeppelin,121,False,
05/14/2025,4:35PM,AMC River Park Square 20,Until Dawn,103,False,https://amc-theatres-res.cloudinary.com/v1740072699/amc-cdn/production/2/movies/78500/78511/PosterDynamic/169783.jpg
05/14/2025,4:40PM,AMC River Park Square 20,Fight or Flight,101,False,https://amc-theatres-res.cloudinary.com/v1743106184/amc-cdn/production/2/movies/79300/79347/PosterDynamic/170278.jpg
05/14/2025,4:45PM,AMC River Park Square 20,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/14/2025,4:45PM,AMC River Park Square 20,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/14/2025,5:00PM,AMC River Park Square 20,Juliet & Romeo,122,False,https://amc-theatres-res.cloudinary.com/v1744328627/amc-cdn/production/2/movies/77100/77084/PosterDynamic/170732.jpg
05/14/2025,5:10PM,AMC River Park Square 20,Clown in a Cornfield,96,False,https://amc-theatres-res.cloudinary.com/v1744654820/amc-cdn/production/2/movies/78900/78915/PosterDynamic/170835.jpg
05/14/2025,5:15PM,AMC River Park Square 20,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/14/2025,5:15PM,AMC River Park Square 20,The Accountant 2,124,False,https://amc-theatres-res.cloudinary.com/v1741208792/amc-cdn/production/2/movies/77800/77835/PosterDynamic/169986.jpg
05/14/2025,6:00PM,AMC River Park Square 20,Hurry Up Tomorrow - Fan Event,115,False,https://amc-theatres-res.cloudinary.com/v1744643335/amc-cdn/production/2/movies/80000/79992/PosterDynamic/170826.jpg
05/14/2025,6:00PM,AMC River Park Square 20,Kingdom of Heaven Director's Cut,190,False,https://amc-theatres-res.cloudinary.com/v1746633479/amc-cdn/production/2/movies/80000/80039/PosterDynamic/171278.jpg
05/14/2025,6:00PM,AMC River Park Square 20,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/14/2025,6:20PM,AMC River Park Square 20,Watch the Skies,115,False,https://amc-theatres-res.cloudinary.com/v1744318516/amc-cdn/production/2/movies/79500/79500/PosterDynamic/170727.jpg
05/14/2025,6:30PM,AMC River Park Square 20,DEMON SLAYER -KIMETSU NO YAIBA- THE MOVIE: MUGEN TRAIN,117,False,https://amc-theatres-res.cloudinary.com/v1745590006/amc-cdn/production/2/movies/80200/80179/PosterDynamic/171097.png
05/14/2025,6:50PM,AMC River Park Square 20,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/14/2025,7:00PM,AMC River Park Square 20,ATEEZ WORLD TOUR [TOWARDS THE LIGHT : WILL TO POWER] IN CINEMAS,126,True,https://amc-theatres-res.cloudinary.com/v1745590148/amc-cdn/production/2/movies/80200/80163/PosterDynamic/171103.jpg
05/14/2025,7:00PM,AMC River Park Square 20,The Accountant 2: Sensory Friendly Screening,124,False,https://amc-theatres-res.cloudinary.com/v1745613732/amc-cdn/production/2/movies/80200/80176/PosterDynamic/171125.jpg
05/14/2025,7:00PM,AMC River Park Square 20,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/14/2025,7:05PM,AMC River Park Square 20,Shadow Force,104,False,https://amc-theatres-res.cloudinary.com/v1746716900/amc-cdn/production/2/movies/79600/79568/PosterDynamic/171291.png
05/14/2025,7:15PM,AMC River Park Square 20,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/14/2025,7:15PM,AMC River Park Square 20,ATEEZ WORLD TOUR [TOWARDS THE LIGHT : WILL TO POWER] IN CINEMAS,126,False,https://amc-theatres-res.cloudinary.com/v1745590148/amc-cdn/production/2/movies/80200/80163/PosterDynamic/171103.jpg
